,Title,Type,Release Year,Rating,Duration,Genres,Vote Average
1645,Freeheld,MOVIE,2015,PG-13,103,"['romance', 'drama']",7.3
1646,Freeheld,MOVIE,2015,PG-13,103,"['romance', 'drama']",7.3
1647,Batman: Year One,MOVIE,2011,PG-13,64,"['action', 'animation', 'crime']",7.3
1648,Batman: Year One,MOVIE,2011,PG-13,64,"['action', 'animation', 'crime']",7.3
1649,Batman: Year One,MOVIE,2011,PG-13,64,"['action', 'animation', 'crime']",7.3
1650,Dolores Claiborne,MOVIE,1995,R,131,"['drama', 'thriller', 'crime']",7.3
1651,Dolores Claiborne,MOVIE,1995,R,131,"['drama', 'thriller', 'crime']",7.3
1652,Dolores Claiborne,MOVIE,1995,R,131,"['drama', 'thriller', 'crime']",7.3
1653,Total Recall,MOVIE,1990,R,113,"['scifi', 'thriller', 'action']",7.3
1654,Total Recall,MOVIE,1990,R,113,"['scifi', 'thriller', 'action']",7.3
1655,Total Recall,MOVIE,1990,R,113,"['scifi', 'thriller', 'action']",7.3
1656,12th & Delaware,MOVIE,2010,Unknown,90,"['documentation', 'drama']",7.3
1657,12th & Delaware,MOVIE,2010,Unknown,90,"['documentation', 'drama']",7.3
1658,Race,MOVIE,2016,PG-13,134,"['drama', 'history', 'sport', 'european']",7.3
1659,Race,MOVIE,2016,PG-13,134,"['drama', 'history', 'sport', 'european']",7.3
1660,Race,MOVIE,2016,PG-13,134,"['drama', 'history', 'sport', 'european']",7.3
1661,Race,MOVIE,2016,PG-13,134,"['drama', 'history', 'sport', 'european']",7.3
1662,One Year in a Life of Crime,MOVIE,1989,Unknown,55,"['documentation', 'crime']",7.3
1663,One Year in a Life of Crime,MOVIE,1989,Unknown,55,"['documentation', 'crime']",7.3
1664,Heir To An Execution,MOVIE,2004,Unknown,99,['documentation'],7.3
1665,Star Trek: First Contact,MOVIE,1996,PG-13,110,"['thriller', 'drama', 'scifi', 'action']",7.298
1666,Star Trek: First Contact,MOVIE,1996,PG-13,110,"['thriller', 'drama', 'scifi', 'action']",7.298
1667,Star Trek: First Contact,MOVIE,1996,PG-13,110,"['thriller', 'drama', 'scifi', 'action']",7.298
1668,Star Trek: First Contact,MOVIE,1996,PG-13,110,"['thriller', 'drama', 'scifi', 'action']",7.298
1669,Justice League Dark,MOVIE,2017,R,75,"['animation', 'action', 'fantasy']",7.297
1670,Justice League Dark,MOVIE,2017,R,75,"['animation', 'action', 'fantasy']",7.297
1671,Justice League Dark,MOVIE,2017,R,75,"['animation', 'action', 'fantasy']",7.297
1672,Blood Simple,MOVIE,1985,R,99,"['thriller', 'drama', 'crime']",7.297
1673,Blood Simple,MOVIE,1985,R,99,"['thriller', 'drama', 'crime']",7.297
1674,Blood Simple,MOVIE,1985,R,99,"['thriller', 'drama', 'crime']",7.297
1675,20 Feet from Stardom,MOVIE,2013,PG-13,91,"['documentation', 'music', 'history']",7.294
1676,20 Feet from Stardom,MOVIE,2013,PG-13,91,"['documentation', 'music', 'history']",7.294
1677,20 Feet from Stardom,MOVIE,2013,PG-13,91,"['documentation', 'music', 'history']",7.294
1678,Citizen X,MOVIE,1995,R,105,"['drama', 'crime', 'history', 'thriller']",7.29
1679,Citizen X,MOVIE,1995,R,105,"['drama', 'crime', 'history', 'thriller']",7.29
1680,Citizen X,MOVIE,1995,R,105,"['drama', 'crime', 'history', 'thriller']",7.29
1681,Citizen X,MOVIE,1995,R,105,"['drama', 'crime', 'history', 'thriller']",7.29
1682,Fox and His Friends,MOVIE,1975,Unknown,125,"['drama', 'romance', 'european', 'crime']",7.285
1683,Fox and His Friends,MOVIE,1975,Unknown,125,"['drama', 'romance', 'european', 'crime']",7.285
1684,Fox and His Friends,MOVIE,1975,Unknown,125,"['drama', 'romance', 'european', 'crime']",7.285
1685,Fox and His Friends,MOVIE,1975,Unknown,125,"['drama', 'romance', 'european', 'crime']",7.285
1686,Days of Being Wild,MOVIE,1990,Unknown,94,"['drama', 'romance', 'crime']",7.284
1687,Days of Being Wild,MOVIE,1990,Unknown,94,"['drama', 'romance', 'crime']",7.284
1688,Days of Being Wild,MOVIE,1990,Unknown,94,"['drama', 'romance', 'crime']",7.284
1689,Symbiopsychotaxiplasm: Take One,MOVIE,1968,R,75,['documentation'],7.282
1690,Norma Rae,MOVIE,1979,PG,110,['drama'],7.28
1691,Airplane!,MOVIE,1980,PG,88,['comedy'],7.279
1692,Milk,MOVIE,2008,R,128,"['drama', 'history', 'crime', 'horror', 'comedy']",7.271
1693,Milk,MOVIE,2008,R,128,"['drama', 'history', 'crime', 'horror', 'comedy']",7.271
1694,Milk,MOVIE,2008,R,128,"['drama', 'history', 'crime', 'horror', 'comedy']",7.271
1695,Milk,MOVIE,2008,R,128,"['drama', 'history', 'crime', 'horror', 'comedy']",7.271
1696,Milk,MOVIE,2008,R,128,"['drama', 'history', 'crime', 'horror', 'comedy']",7.271
1697,(500) Days of Summer,MOVIE,2009,PG-13,95,"['romance', 'comedy', 'drama']",7.268
1698,(500) Days of Summer,MOVIE,2009,PG-13,95,"['romance', 'comedy', 'drama']",7.268
1699,(500) Days of Summer,MOVIE,2009,PG-13,95,"['romance', 'comedy', 'drama']",7.268
1700,Conspiracy,MOVIE,2001,R,96,"['drama', 'history', 'war']",7.267
1701,Conspiracy,MOVIE,2001,R,96,"['drama', 'history', 'war']",7.267
1702,Conspiracy,MOVIE,2001,R,96,"['drama', 'history', 'war']",7.267
1703,Man Bites Dog,MOVIE,1992,Unknown,96,"['comedy', 'crime', 'european', 'horror', 'drama']",7.266
1704,Man Bites Dog,MOVIE,1992,Unknown,96,"['comedy', 'crime', 'european', 'horror', 'drama']",7.266
1705,Man Bites Dog,MOVIE,1992,Unknown,96,"['comedy', 'crime', 'european', 'horror', 'drama']",7.266
1706,Man Bites Dog,MOVIE,1992,Unknown,96,"['comedy', 'crime', 'european', 'horror', 'drama']",7.266
1707,Man Bites Dog,MOVIE,1992,Unknown,96,"['comedy', 'crime', 'european', 'horror', 'drama']",7.266
1708,Grey Gardens,MOVIE,1976,PG,94,"['documentation', 'comedy', 'drama']",7.264
1709,Grey Gardens,MOVIE,2009,PG,104,['drama'],7.1
1710,Grey Gardens,MOVIE,1976,PG,94,"['documentation', 'comedy', 'drama']",7.264
1711,Grey Gardens,MOVIE,2009,PG,104,['drama'],7.1
1712,Grey Gardens,MOVIE,1976,PG,94,"['documentation', 'comedy', 'drama']",7.264
1713,Grey Gardens,MOVIE,2009,PG,104,['drama'],7.1
1714,Only Lovers Left Alive,MOVIE,2013,R,123,"['drama', 'fantasy', 'horror', 'romance', 'comedy', 'european']",7.264
1715,Only Lovers Left Alive,MOVIE,2013,R,123,"['drama', 'fantasy', 'horror', 'romance', 'comedy', 'european']",7.264
1716,Only Lovers Left Alive,MOVIE,2013,R,123,"['drama', 'fantasy', 'horror', 'romance', 'comedy', 'european']",7.264
1717,Only Lovers Left Alive,MOVIE,2013,R,123,"['drama', 'fantasy', 'horror', 'romance', 'comedy', 'european']",7.264
1718,Only Lovers Left Alive,MOVIE,2013,R,123,"['drama', 'fantasy', 'horror', 'romance', 'comedy', 'european']",7.264
1719,Only Lovers Left Alive,MOVIE,2013,R,123,"['drama', 'fantasy', 'horror', 'romance', 'comedy', 'european']",7.264
1720,The Impossible Voyage,MOVIE,1904,Unknown,20,"['scifi', 'fantasy']",7.264
1721,The Impossible Voyage,MOVIE,1904,Unknown,20,"['scifi', 'fantasy']",7.264
1722,A Brief History of Time,MOVIE,1991,G,80,['documentation'],7.263
1723,The Home and the World,MOVIE,1985,Unknown,132,['drama'],7.261
1724,The War Room,MOVIE,1993,PG,96,"['documentation', 'history']",7.26
1725,The War Room,MOVIE,1993,PG,96,"['documentation', 'history']",7.26
1726,Samurai III: Duel at Ganryu Island,MOVIE,1956,Unknown,105,"['drama', 'action', 'romance']",7.259
1727,Samurai III: Duel at Ganryu Island,MOVIE,1956,Unknown,105,"['drama', 'action', 'romance']",7.259
1728,Samurai III: Duel at Ganryu Island,MOVIE,1956,Unknown,105,"['drama', 'action', 'romance']",7.259
1729,The Invisible War,MOVIE,2012,Unknown,93,"['drama', 'documentation', 'crime', 'european']",7.255
1730,The Invisible War,MOVIE,2012,Unknown,93,"['drama', 'documentation', 'crime', 'european']",7.255
1731,The Invisible War,MOVIE,2012,Unknown,93,"['drama', 'documentation', 'crime', 'european']",7.255
1732,The Invisible War,MOVIE,2012,Unknown,93,"['drama', 'documentation', 'crime', 'european']",7.255
1733,Babette's Feast,MOVIE,1987,G,102,"['drama', 'european']",7.255
1734,Babette's Feast,MOVIE,1987,G,102,"['drama', 'european']",7.255
1735,The Outsiders,MOVIE,1983,PG,95,"['drama', 'crime']",7.251
1736,The Outsiders,MOVIE,1983,PG,95,"['drama', 'crime']",7.251
1737,Desert Hearts,MOVIE,1986,R,96,"['drama', 'romance']",7.248
1738,Desert Hearts,MOVIE,1986,R,96,"['drama', 'romance']",7.248
1739,The Naked City,MOVIE,1948,Unknown,96,"['thriller', 'crime', 'drama']",7.244
1740,The Naked City,MOVIE,1948,Unknown,96,"['thriller', 'crime', 'drama']",7.244
1741,The Naked City,MOVIE,1948,Unknown,96,"['thriller', 'crime', 'drama']",7.244
1742,Shoot the Piano Player,MOVIE,1960,Unknown,85,"['drama', 'thriller', 'european', 'crime']",7.242
1743,Shoot the Piano Player,MOVIE,1960,Unknown,85,"['drama', 'thriller', 'european', 'crime']",7.242
1744,Shoot the Piano Player,MOVIE,1960,Unknown,85,"['drama', 'thriller', 'european', 'crime']",7.242
1745,Shoot the Piano Player,MOVIE,1960,Unknown,85,"['drama', 'thriller', 'european', 'crime']",7.242
1746,The Menu,MOVIE,2022,R,107,"['horror', 'thriller', 'comedy']",7.24
1747,The Menu,MOVIE,2022,R,107,"['horror', 'thriller', 'comedy']",7.24
1748,The Menu,MOVIE,2022,R,107,"['horror', 'thriller', 'comedy']",7.24
1749,Wonder Woman,MOVIE,2017,PG-13,141,"['fantasy', 'action', 'scifi', 'war']",7.24
1750,Wonder Woman,MOVIE,2009,PG-13,74,"['action', 'animation']",7.231
1751,Wonder Woman,MOVIE,2017,PG-13,141,"['fantasy', 'action', 'scifi', 'war']",7.24
1752,Wonder Woman,MOVIE,2009,PG-13,74,"['action', 'animation']",7.231
1753,Wonder Woman,MOVIE,2017,PG-13,141,"['fantasy', 'action', 'scifi', 'war']",7.24
1754,Wonder Woman,MOVIE,2009,PG-13,74,"['action', 'animation']",7.231
1755,Wonder Woman,MOVIE,2017,PG-13,141,"['fantasy', 'action', 'scifi', 'war']",7.24
1756,Wonder Woman,MOVIE,2009,PG-13,74,"['action', 'animation']",7.231
1757,Capturing the Friedmans,MOVIE,2003,Unknown,107,"['documentation', 'crime']",7.238
1758,Capturing the Friedmans,MOVIE,2003,Unknown,107,"['documentation', 'crime']",7.238
1759,Faces,MOVIE,1968,PG-13,130,['drama'],7.235
1760,Pépé le Moko,MOVIE,1937,Unknown,94,"['drama', 'european', 'romance', 'crime']",7.234
1761,Pépé le Moko,MOVIE,1937,Unknown,94,"['drama', 'european', 'romance', 'crime']",7.234
1762,Pépé le Moko,MOVIE,1937,Unknown,94,"['drama', 'european', 'romance', 'crime']",7.234
1763,Pépé le Moko,MOVIE,1937,Unknown,94,"['drama', 'european', 'romance', 'crime']",7.234
1764,The Sunset Limited,MOVIE,2011,R,90,['drama'],7.234
1765,Navalny,MOVIE,2022,R,99,"['thriller', 'documentation']",7.234
1766,Navalny,MOVIE,2022,R,99,"['thriller', 'documentation']",7.234
1767,Wonder Woman,MOVIE,2017,PG-13,141,"['fantasy', 'action', 'scifi', 'war']",7.24
1768,Wonder Woman,MOVIE,2009,PG-13,74,"['action', 'animation']",7.231
1769,Wonder Woman,MOVIE,2017,PG-13,141,"['fantasy', 'action', 'scifi', 'war']",7.24
1770,Wonder Woman,MOVIE,2009,PG-13,74,"['action', 'animation']",7.231
1771,Great Expectations,MOVIE,1947,Unknown,118,"['drama', 'romance']",7.23
1772,Great Expectations,MOVIE,1947,Unknown,118,"['drama', 'romance']",7.23
1773,Gold Diggers of 1933,MOVIE,1930,Unknown,97,"['comedy', 'drama']",7.226
1774,Gold Diggers of 1933,MOVIE,1930,Unknown,97,"['comedy', 'drama']",7.226
1775,Driving Miss Daisy,MOVIE,1990,PG,99,"['drama', 'romance', 'comedy']",7.222
1776,Driving Miss Daisy,MOVIE,1990,PG,99,"['drama', 'romance', 'comedy']",7.222
1777,Driving Miss Daisy,MOVIE,1990,PG,99,"['drama', 'romance', 'comedy']",7.222
1778,Kung Fu Panda,MOVIE,2008,PG,90,"['comedy', 'animation', 'action', 'family', 'fantasy', 'drama']",7.221
1779,Kung Fu Panda,MOVIE,2008,PG,90,"['comedy', 'animation', 'action', 'family', 'fantasy', 'drama']",7.221
1780,Kung Fu Panda,MOVIE,2008,PG,90,"['comedy', 'animation', 'action', 'family', 'fantasy', 'drama']",7.221
1781,Kung Fu Panda,MOVIE,2008,PG,90,"['comedy', 'animation', 'action', 'family', 'fantasy', 'drama']",7.221
1782,Kung Fu Panda,MOVIE,2008,PG,90,"['comedy', 'animation', 'action', 'family', 'fantasy', 'drama']",7.221
1783,Kung Fu Panda,MOVIE,2008,PG,90,"['comedy', 'animation', 'action', 'family', 'fantasy', 'drama']",7.221
1784,Senso,MOVIE,1955,Unknown,118,"['drama', 'european', 'romance', 'war', 'history']",7.22
1785,Senso,MOVIE,1955,Unknown,118,"['drama', 'european', 'romance', 'war', 'history']",7.22
1786,Senso,MOVIE,1955,Unknown,118,"['drama', 'european', 'romance', 'war', 'history']",7.22
1787,Senso,MOVIE,1955,Unknown,118,"['drama', 'european', 'romance', 'war', 'history']",7.22
1788,Senso,MOVIE,1955,Unknown,118,"['drama', 'european', 'romance', 'war', 'history']",7.22
1789,Samurai I: Musashi Miyamoto,MOVIE,1954,Unknown,93,"['action', 'drama', 'history', 'romance']",7.218
1790,Samurai I: Musashi Miyamoto,MOVIE,1954,Unknown,93,"['action', 'drama', 'history', 'romance']",7.218
1791,Samurai I: Musashi Miyamoto,MOVIE,1954,Unknown,93,"['action', 'drama', 'history', 'romance']",7.218
1792,Samurai I: Musashi Miyamoto,MOVIE,1954,Unknown,93,"['action', 'drama', 'history', 'romance']",7.218
1793,De Palma,MOVIE,2016,R,108,['documentation'],7.218
1794,Woman at War,MOVIE,2018,Unknown,101,"['drama', 'thriller', 'comedy', 'european']",7.216
1795,Woman at War,MOVIE,2018,Unknown,101,"['drama', 'thriller', 'comedy', 'european']",7.216
1796,Woman at War,MOVIE,2018,Unknown,101,"['drama', 'thriller', 'comedy', 'european']",7.216
1797,Woman at War,MOVIE,2018,Unknown,101,"['drama', 'thriller', 'comedy', 'european']",7.216
1798,Batman: Bad Blood,MOVIE,2016,PG-13,72,"['scifi', 'action', 'animation']",7.215
1799,Batman: Bad Blood,MOVIE,2016,PG-13,72,"['scifi', 'action', 'animation']",7.215
1800,Batman: Bad Blood,MOVIE,2016,PG-13,72,"['scifi', 'action', 'animation']",7.215
1801,The Player,MOVIE,1992,R,124,"['drama', 'thriller', 'comedy', 'crime']",7.214
1802,The Player,MOVIE,1992,R,124,"['drama', 'thriller', 'comedy', 'crime']",7.214
1803,The Player,MOVIE,1992,R,124,"['drama', 'thriller', 'comedy', 'crime']",7.214
1804,The Player,MOVIE,1992,R,124,"['drama', 'thriller', 'comedy', 'crime']",7.214
1805,Batman,MOVIE,1989,PG-13,126,"['fantasy', 'action', 'crime']",7.21
1806,Batman,MOVIE,1966,PG,105,"['comedy', 'action', 'crime', 'family']",6.302
1807,Batman,MOVIE,1989,PG-13,126,"['fantasy', 'action', 'crime']",7.21
1808,Batman,MOVIE,1966,PG,105,"['comedy', 'action', 'crime', 'family']",6.302
1809,Batman,MOVIE,1989,PG-13,126,"['fantasy', 'action', 'crime']",7.21
1810,Batman,MOVIE,1966,PG,105,"['comedy', 'action', 'crime', 'family']",6.302
1811,Miracle in Milan,MOVIE,1951,Unknown,92,"['drama', 'comedy', 'european', 'fantasy']",7.206
1812,Miracle in Milan,MOVIE,1951,Unknown,92,"['drama', 'comedy', 'european', 'fantasy']",7.206
1813,Miracle in Milan,MOVIE,1951,Unknown,92,"['drama', 'comedy', 'european', 'fantasy']",7.206
1814,Miracle in Milan,MOVIE,1951,Unknown,92,"['drama', 'comedy', 'european', 'fantasy']",7.206
1815,Superbad,MOVIE,2007,R,113,['comedy'],7.206
1816,Tenet,MOVIE,2020,PG-13,150,"['scifi', 'action', 'thriller', 'drama']",7.204
1817,Tenet,MOVIE,2020,PG-13,150,"['scifi', 'action', 'thriller', 'drama']",7.204
1818,Tenet,MOVIE,2020,PG-13,150,"['scifi', 'action', 'thriller', 'drama']",7.204
1819,Tenet,MOVIE,2020,PG-13,150,"['scifi', 'action', 'thriller', 'drama']",7.204
1820,F9,MOVIE,2021,PG-13,143,"['action', 'crime', 'thriller', 'documentation']",7.202
1821,F9,MOVIE,2021,PG-13,143,"['action', 'crime', 'thriller', 'documentation']",7.202
1822,F9,MOVIE,2021,PG-13,143,"['action', 'crime', 'thriller', 'documentation']",7.202
1823,F9,MOVIE,2021,PG-13,143,"['action', 'crime', 'thriller', 'documentation']",7.202
1824,Saudi Women's Driving School,MOVIE,2019,Unknown,65,['documentation'],7.2
1825,Quadrophenia,MOVIE,1979,R,120,"['drama', 'music']",7.2
1826,Quadrophenia,MOVIE,1979,R,120,"['drama', 'music']",7.2
1827,Watership Down,MOVIE,1978,PG,88,"['drama', 'action', 'animation', 'thriller', 'family']",7.2
1828,Watership Down,MOVIE,1978,PG,88,"['drama', 'action', 'animation', 'thriller', 'family']",7.2
1829,Watership Down,MOVIE,1978,PG,88,"['drama', 'action', 'animation', 'thriller', 'family']",7.2
1830,Watership Down,MOVIE,1978,PG,88,"['drama', 'action', 'animation', 'thriller', 'family']",7.2
1831,Watership Down,MOVIE,1978,PG,88,"['drama', 'action', 'animation', 'thriller', 'family']",7.2
1832,Rosetta,MOVIE,1999,R,95,"['drama', 'european']",7.2
1833,Rosetta,MOVIE,1999,R,95,"['drama', 'european']",7.2
1834,Eighth Grade,MOVIE,2018,R,94,"['comedy', 'drama']",7.2
1835,Eighth Grade,MOVIE,2018,R,94,"['comedy', 'drama']",7.2
1836,The Survivor,MOVIE,2022,R,129,"['drama', 'history', 'sport', 'war']",7.2
1837,The Survivor,MOVIE,2022,R,129,"['drama', 'history', 'sport', 'war']",7.2
1838,The Survivor,MOVIE,2022,R,129,"['drama', 'history', 'sport', 'war']",7.2
1839,The Survivor,MOVIE,2022,R,129,"['drama', 'history', 'sport', 'war']",7.2
1840,That Hamilton Woman,MOVIE,1941,Unknown,125,"['drama', 'romance', 'war', 'history']",7.2
1841,That Hamilton Woman,MOVIE,1941,Unknown,125,"['drama', 'romance', 'war', 'history']",7.2
1842,That Hamilton Woman,MOVIE,1941,Unknown,125,"['drama', 'romance', 'war', 'history']",7.2
1843,That Hamilton Woman,MOVIE,1941,Unknown,125,"['drama', 'romance', 'war', 'history']",7.2
1844,Samurai II: Duel at Ichijoji Temple,MOVIE,1955,Unknown,104,"['drama', 'action', 'history']",7.2
1845,Samurai II: Duel at Ichijoji Temple,MOVIE,1955,Unknown,104,"['drama', 'action', 'history']",7.2
1846,Samurai II: Duel at Ichijoji Temple,MOVIE,1955,Unknown,104,"['drama', 'action', 'history']",7.2
1847,Original Cast Album: Company,MOVIE,1970,PG,53,"['music', 'documentation']",7.2
1848,Original Cast Album: Company,MOVIE,1970,PG,53,"['music', 'documentation']",7.2
1849,Trumbo,MOVIE,2015,R,124,"['drama', 'crime']",7.2
1850,Trumbo,MOVIE,2015,R,124,"['drama', 'crime']",7.2
1851,Pete Holmes: Faces and Sounds,MOVIE,2016,Unknown,57,['comedy'],7.2
1852,The Lego Batman Movie,MOVIE,2017,PG,90,"['comedy', 'scifi', 'romance', 'crime', 'family', 'fantasy', 'animation', 'action', 'european']",7.2
1853,The Lego Batman Movie,MOVIE,2017,PG,90,"['comedy', 'scifi', 'romance', 'crime', 'family', 'fantasy', 'animation', 'action', 'european']",7.2
1854,The Lego Batman Movie,MOVIE,2017,PG,90,"['comedy', 'scifi', 'romance', 'crime', 'family', 'fantasy', 'animation', 'action', 'european']",7.2
1855,The Lego Batman Movie,MOVIE,2017,PG,90,"['comedy', 'scifi', 'romance', 'crime', 'family', 'fantasy', 'animation', 'action', 'european']",7.2
1856,The Lego Batman Movie,MOVIE,2017,PG,90,"['comedy', 'scifi', 'romance', 'crime', 'family', 'fantasy', 'animation', 'action', 'european']",7.2
1857,The Lego Batman Movie,MOVIE,2017,PG,90,"['comedy', 'scifi', 'romance', 'crime', 'family', 'fantasy', 'animation', 'action', 'european']",7.2
1858,The Lego Batman Movie,MOVIE,2017,PG,90,"['comedy', 'scifi', 'romance', 'crime', 'family', 'fantasy', 'animation', 'action', 'european']",7.2
1859,The Lego Batman Movie,MOVIE,2017,PG,90,"['comedy', 'scifi', 'romance', 'crime', 'family', 'fantasy', 'animation', 'action', 'european']",7.2
1860,The Lego Batman Movie,MOVIE,2017,PG,90,"['comedy', 'scifi', 'romance', 'crime', 'family', 'fantasy', 'animation', 'action', 'european']",7.2
1861,Pom Poko,MOVIE,1994,PG,119,"['animation', 'drama', 'family', 'fantasy', 'comedy']",7.2
1862,Pom Poko,MOVIE,1994,PG,119,"['animation', 'drama', 'family', 'fantasy', 'comedy']",7.2
1863,Pom Poko,MOVIE,1994,PG,119,"['animation', 'drama', 'family', 'fantasy', 'comedy']",7.2
1864,Pom Poko,MOVIE,1994,PG,119,"['animation', 'drama', 'family', 'fantasy', 'comedy']",7.2
1865,Pom Poko,MOVIE,1994,PG,119,"['animation', 'drama', 'family', 'fantasy', 'comedy']",7.2
1866,Superman: Man of Tomorrow,MOVIE,2020,PG-13,86,"['animation', 'action']",7.2
1867,Superman: Man of Tomorrow,MOVIE,2020,PG-13,86,"['animation', 'action']",7.2
1868,The Immortal Story,MOVIE,1968,Unknown,58,"['drama', 'european']",7.2
1869,The Immortal Story,MOVIE,1968,Unknown,58,"['drama', 'european']",7.2
1870,People on Sunday,MOVIE,1930,Unknown,74,"['drama', 'european', 'comedy', 'romance']",7.2
1871,People on Sunday,MOVIE,1930,Unknown,74,"['drama', 'european', 'comedy', 'romance']",7.2
1872,People on Sunday,MOVIE,1930,Unknown,74,"['drama', 'european', 'comedy', 'romance']",7.2
1873,People on Sunday,MOVIE,1930,Unknown,74,"['drama', 'european', 'comedy', 'romance']",7.2
1874,4 Little Girls,MOVIE,1997,Unknown,102,"['documentation', 'history']",7.2
1875,4 Little Girls,MOVIE,1997,Unknown,102,"['documentation', 'history']",7.2
1876,Primo,MOVIE,2007,Unknown,84,['drama'],7.2
1877,Picnic at Hanging Rock,MOVIE,1976,PG,117,"['thriller', 'drama', 'documentation']",7.2
1878,Picnic at Hanging Rock,MOVIE,1976,PG,117,"['thriller', 'drama', 'documentation']",7.2
1879,Picnic at Hanging Rock,MOVIE,1976,PG,117,"['thriller', 'drama', 'documentation']",7.2
1880,Ingrid Bergman: In Her Own Words,MOVIE,2015,Unknown,116,"['documentation', 'history', 'european']",7.2
1881,Ingrid Bergman: In Her Own Words,MOVIE,2015,Unknown,116,"['documentation', 'history', 'european']",7.2
1882,Ingrid Bergman: In Her Own Words,MOVIE,2015,Unknown,116,"['documentation', 'history', 'european']",7.2
1883,Lone Wolf and Cub: Baby Cart to Hades,MOVIE,1972,PG,89,"['drama', 'action']",7.2
1884,Lone Wolf and Cub: Baby Cart to Hades,MOVIE,1972,PG,89,"['drama', 'action']",7.2
