,Type,Title,Country,Director,Cast,Release Year,Date Added,Rating,Duration,Genres,Vote Average
78,Movie,Dear John,United States,Lasse Hallström,"Channing Tatum, Amanda Seyfried, Richard Jenkins, Henry Thomas, D.J. Cotrona, Cullen Moss, Gavin McCulley, Jose Lucena Jr., Keith Robinson, Scott Porter",2010,"September 1, 2021",PG-13,108 min,"Dramas, Romantic Movies",6.056
79,Movie,Do the Right Thing,United States,Spike Lee,"Danny Aiello, Ossie Davis, Ruby Dee, Richard Edson, Giancarlo Esposito, Spike Lee, Bill Nunn, John Turturro, Paul Benjamin, Frankie Faison, Samuel L. Jackson, Rosie Perez, Martin Lawrence, Miguel Sandoval",1989,"September 1, 2021",R,120 min,"Classic Movies, Comedies, Dramas",6.056
2315,Movie,Laatu,India,Manav Shah,"Gagan Kokri, Aditi Sharma, Karamjit Anmol, Sardar Sohi, Anita Devgan, Ashish Duggal, Nisha Bano, Harby Sangha, Rahul Jungral, Prakash Gadhu",2018,"May 2, 2019",TV-PG,116 min,"Comedies, Dramas, International Movies",6.055
5652,Movie,The Water Diviner,"Australia, United States",Russell Crowe,"Russell Crowe, Olga Kurylenko, Yılmaz Erdoğan, Cem Yılmaz, Jai Courtney, Ryan Corr, James Fraser, Ben O'Toole, Steve Bastoni, Salih Kalyon",2014,"October 7, 2019",R,111 min,"Dramas, International Movies",6.054
3061,Movie,Swades,India,Ashutosh Gowariker,"Shah Rukh Khan, Gayatri Joshi, Kishori Balal, Smith Seth, Lekh Tandon, Rajesh Vivek, Daya Shankar Pandey, Farrukh Jaffar",2004,"March 1, 2018",TV-PG,185 min,"Dramas, International Movies",6.053
630,Movie,Four Sisters Before the Wedding,Philippines,Mae Czarina Cruz,"Alexa Ilacad, Charlie Dizon, Gillian Vicencio, Belle Mariano, Dominic Ochoa, Carmina Villaroel, Irma Adlawan, Kakai Bautista, Cai Cortez, Jameson Blake, Joao Constancia, Jeremiah Lisbo, Clarence Delgado, Pinky Amador, Minnie Aguilar, Gigi De Lana, Toni Gonzaga, Bea Alonzo, Angel Locsin, Shaina Magdayao, Enchong Dee",2020,"April 16, 2021",TV-MA,116 min,"Children & Family Movies, Comedies, Dramas",6.053
2886,Movie,The Mansion,"France, Belgium",Tony Datis,"Nathalie Odzierejko, Marc Jarousseau, Ludovik Day, Yvick Letexier, Jérôme Niel, Vincent Tirel, Vanessa Guide, Delphine Baril, Baptiste Lorber, Lila Lacombe",2017,"July 28, 2018",TV-MA,100 min,"Comedies, Horror Movies, International Movies",6.049
595,Movie,Deliha,Turkey,Hakan Algül,"Gupse Özay, Barış Arduç, Cihan Ercan",2014,"April 23, 2021",TV-MA,102 min,"Comedies, International Movies, Romantic Movies",6.046
2294,Movie,Jonaki,India,Aditya Vikram Sengupta,"Lolita Chatterjee, Sumanto Chattopadhyay, Ratnabali Bhattacharjee, Jim Sarbh, Indrajit Sinha, Sandershika Tamang, Arunima Sinha, Satya Priya Chakraborty, Christel Das, Burjor Patel",2018,"May 16, 2019",TV-MA,96 min,"Dramas, Independent Movies, International Movies",6.046
570,Movie,Stargate,"United States, France",Roland Emmerich,"Kurt Russell, James Spader, Jaye Davidson, Viveca Lindfors, Alexis Cruz, Mili Avital, Leon Rippy, John Diehl, Carlos Lauchu, Djimon Hounsou",1994,"May 1, 2021",PG-13,121 min,"Action & Adventure, Sci-Fi & Fantasy",6.042
3675,Movie,21,United States,Robert Luketic,"Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo, Liza Lapira, Jacob Pitts, Laurence Fishburne, Jack McGee, Josh Gad, Sam Golzari, Helen Carey, Jack Gilpin",2008,"January 1, 2020",PG-13,123 min,Dramas,6.04
5552,Movie,The Music of Silence,Italy,Michael Radford,"Toby Sebastian, Luisa Ranieri, Jordi Mollà, Antonio Banderas, Ennio Fantastichini, Nadir Caselli, Alessandro Sperduti, Francesco Salvi",2017,"July 1, 2018",TV-PG,115 min,"Dramas, International Movies, Music & Musicals",6.039
4295,Movie,Fittest in Dubai,United Arab Emirates,Gerry Blaksley,Unknown,2019,"April 15, 2020",TV-14,60 min,"Documentaries, International Movies, Sports Movies",6.038
4197,Movie,Don't Look Down,United Kingdom,Daniel Gordon,Richard Branson,2016,"April 1, 2017",TV-MA,93 min,"Documentaries, International Movies",6.038
2056,Movie,Rattlesnake,United States,Zak Hilditch,"Carmen Ejogo, Theo Rossi, Emma Greenwell, Apollonia Pratt, Debrianna Mansini, Bruce Davis",2019,"October 25, 2019",TV-MA,86 min,"Horror Movies, Independent Movies, Thrillers",6.037
5260,Movie,Something's Gotta Give,United States,Nancy Meyers,"Jack Nicholson, Diane Keaton, Keanu Reeves, Frances McDormand, Amanda Peet, Jon Favreau, Paul Michael Glaser, Rachel Ticotin",2003,"August 1, 2019",PG-13,128 min,"Comedies, Romantic Movies",6.031
4139,Movie,Danny Says,United States,Brendan Toller,"Danny Fields, Iggy Pop, Alice Cooper, Judy Collins, Tommy Ramone, Jac Holzman, Lenny Kaye, Wayne Kramer, John Cameron Mitchell, Jann Wenner",2015,"March 2, 2017",TV-MA,103 min,"Documentaries, Music & Musicals",6.026
1239,Movie,Son Of Adam,Egypt,Ahmed Nader Galal,"Youssef El Sherif, Dina El-Sherbiny, Ahmad Rizq, Hana El Zahed, Mahmoud El Gendy, Bayyumi Fuad, Khaled Kamal, Mahmoud El-Bazzawy",2018,"September 10, 2020",TV-14,110 min,"Dramas, International Movies, Thrillers",6.025
182,Movie,The Swarm,France,Just Philippot,"Suliane Brahim, Sofian Khammes, Marie Narbonne, Raphaël Romand, Stéphan Castang, Victor Bonnel, Christian Bouillette, Renan Prévot, Vincent Deniard",2021,"August 6, 2021",TV-14,102 min,"Horror Movies, Independent Movies, International Movies",6.025
889,Movie,Into the Wild,United States,Sean Penn,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian Dierker, Catherine Keener, Vince Vaughn, Kristen Stewart, Hal Holbrook, Zach Galifianakis",2007,"January 1, 2021",R,148 min,"Action & Adventure, Dramas, Independent Movies",6.025
1453,Movie,One Take,Thailand,Manatsanun Phanlerdwongsakul,BNK48,2020,"June 18, 2020",TV-G,86 min,"Documentaries, International Movies, Music & Musicals",6.024
5648,Movie,The Unknown Girl,"Belgium, France","Jean-Pierre Dardenne, Luc Dardenne","Adèle Haenel, Olivier Bonnaud, Jérémie Renier, Louka Minnella, Christelle Cornil, Olivier Gourmet, Fabrizio Rongione, Thomas Doret",2016,"December 12, 2017",TV-MA,106 min,"Dramas, International Movies",6.021
4934,Movie,NOVA: Secrets of the Shining Knight,United States,Peter Yost,Jay O. Sanders,2017,"July 1, 2019",TV-PG,53 min,Documentaries,6.019
3398,Movie,Skins,Spain,Eduardo Casanova,"Ana Polvorosa, Candela Peña, Macarena Gómez, Carmen Machi, Jon Kortajarena, Secun de la Rosa, Itziar Castro, Antonio Durán 'Morris', Joaquín Climent, Ana María Ayala, Eloi Costa",2017,"April 1, 2017",TV-MA,78 min,"Dramas, International Movies",6.019
3862,Movie,Arthur,United States,Jason Winer,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner, Geraldine James, Luis Guzmán, Nick Nolte, Christina Jacquelyn Calph, Murphy Guyer, José Ramón Rosario",2011,"April 1, 2019",PG-13,110 min,"Comedies, Romantic Movies",6.018
5486,Movie,The Heroes of Evil,Spain,Zoe Berriatúa,"Emilio Palacios, Jorge Clemente, Beatriz Medina, Macarena Gómez, Olivia Baglivi, Paula Soldevila, Nacho Coronado, Beatriz Olivares",2015,"June 1, 2016",TV-MA,99 min,"Dramas, International Movies",6.016
252,Movie,Chhota Bheem - Neeli Pahaadi,,Rajiv Chilaka,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Rajesh Kava, Mousam, Swapnil",2013,"July 22, 2021",TV-Y7,64 min,Children & Family Movies,6.015
4751,Movie,Maine Pyaar Kyun Kiya,India,David Dhawan,"Salman Khan, Sushmita Sen, Sohail Khan, Katrina Kaif, Arshad Warsi, Isha Koppikar, Rajpal Yadav, Beena Kak",2005,"December 31, 2019",TV-14,137 min,"Comedies, International Movies, Music & Musicals",6.01
5750,Movie,Viking Destiny,"United Kingdom, Belgium",David L.G. Hughes,"Anna Demetriou, Timo Nieminen, Will Mellor, Andrew Whipp, Paul Freeman, Terence Stamp, Ian Beattie, Victoria Broom, Taylor Frost, Martyn Ford",2018,"February 2, 2019",R,91 min,"Action & Adventure, Sci-Fi & Fantasy",6.009
2419,Movie,Everyday I Love You,Philippines,Mae Czarina Cruz,"Enrique Gil, Liza Soberano, Gerald Anderson, Aiko Melendez, Carmina Villaroel, Ariel Rivera, Marissa Delgado, Liza Lorena",2015,"March 4, 2019",TV-14,124 min,"Dramas, International Movies, Romantic Movies",6.008
3866,Movie,Assimilate,United States,John Murlowski,"Joel Courtney, Calum Worthy, Andi Matichak, Katherine McNamara, Cam Gigandet, Mason McNulty, Terry Dale Parks, Vito Viscuso, Jennifer Pierce Mathus, Kevin Remington",2019,"October 25, 2019",TV-MA,94 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",6.008
3933,Movie,Behind the Curtain: Todrick Hall,United States,Katherine Fairfax Wright,Todrick Hall,2017,"April 5, 2018",TV-MA,100 min,"Documentaries, LGBTQ Movies, Music & Musicals",6.007
3932,Movie,"Behind ""The Cove"": The Quiet Japanese Speak Out","Japan, United States",Keiko Yagi,Unknown,2015,"August 25, 2017",TV-14,105 min,"Documentaries, International Movies",6.007
3930,Movie,Bedtime Stories,United States,Adam Shankman,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand, Richard Griffiths, Jonathan Pryce, Courteney Cox, Lucy Lawless, Teresa Palmer, Aisha Tyler, Laura Ann Kesling, Jackie Sandler, Lorna Scott, Dana Min Goodman, Andrew Collins, Jonathan Loughran, Jonathan Morgan Heit, Nick Swardson, Tim Herlihy, Billy Tyler, Johntae Lipscomb, Mikey Post, Sebastian Saraceno, Bill Romanowski, Sadie Sandler, Carmen Electra, Allen Covert, Kathryn Joosten, Annalise Basso, Blake Clark, Julia Lea Wolov, Sarah G. Buxton",2008,"March 5, 2019",PG,100 min,"Children & Family Movies, Comedies",6.007
3409,Movie,Howards End,"United Kingdom, Japan, United States",James Ivory,"Anthony Hopkins, Vanessa Redgrave, Helena Bonham Carter, Emma Thompson, James Wilby, Samuel West, Jemma Redgrave, Joseph Bennett, Nicola Duffett, Susie Lindeman",1992,"March 16, 2017",PG,143 min,"Classic Movies, Dramas, Independent Movies",6.006
5317,Movie,Superman Returns,United States,Bryan Singer,"Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden, Parker Posey, Frank Langella, Sam Huntington, Eva Marie Saint, Marlon Brando, Kal Penn",2006,"October 1, 2019",PG-13,154 min,"Action & Adventure, Sci-Fi & Fantasy",6.003
450,Movie,Xtreme,Spain,Daniel Benmayor,"Teo García, Óscar Jaenada, Óscar Casas, Andrea Duro, Sergio Peris-Mencheta, Alberto Jo Lee, Luis Zahera, Andrés Herrera, Nao Albet, César Bandera, Isa Montalbán",2021,"June 4, 2021",TV-MA,112 min,"Action & Adventure, International Movies",6.001
4228,Movie,El Che,Venezuela,Matías Gueilburt,Paco Ignacio Taibo II,2017,"October 15, 2017",TV-14,119 min,"Documentaries, International Movies",6.0
119,Movie,Wind River,"United Kingdom, Canada, United States",Taylor Sheridan,"Jeremy Renner, Elizabeth Olsen, Jon Bernthal, Gil Birmingham, Kelsey Asbille, Tantoo Cardinal, Teo Briones, Matthew Del Negro, Hugh Dillon, Julia Jones, James Jordan, Eric Lange, Martin Sensmeier, Mason Davis, Graham Greene",2017,"August 28, 2021",R,107 min,"Dramas, Independent Movies",6.0
1830,Movie,Misfit 2,Netherlands,Erwin van den Eshof,"Djamila, Niek Roozen, Bente Fokkens, Jolijn Henneman, Fenna Ramos, Jill Schirnhofer, Donny Roelvink, Défano Holwijn",2019,"February 1, 2020",TV-G,82 min,"Children & Family Movies, Comedies, International Movies",6.0
4077,Movie,Chitty Chitty Bang Bang,"United Kingdom, United States",Ken Hughes,"Dick Van Dyke, Sally Ann Howes, Lionel Jeffries, Gert Fröbe, Anna Quayle, Benny Hill, James Robertson Justice, Robert Helpmann, Heather Ripley, Adrian Hall, Barbara Windsor, Davy Kaye, Alexander Doré, Bernard Spear, Stanley Unwin",1968,"January 1, 2020",G,146 min,"Children & Family Movies, Classic Movies, Comedies",6.0
4594,Movie,Kaalia,India,Tinnu Anand,"Amitabh Bachchan, Asha Parekh, Parveen Babi, Amjad Khan, Pran, K.N. Singh, Sajjan, Murad, Kader Khan, Jagdeep",1981,"December 31, 2019",TV-14,173 min,"Action & Adventure, Dramas, International Movies",6.0
1749,Movie,Miles Davis: Birth of the Cool,United States,Stanley Nelson,"Miles Davis, Carl Lumbly",2019,"March 6, 2020",TV-MA,115 min,"Documentaries, Music & Musicals",6.0
3446,Movie,Zapped,"Canada, United States",Peter DeLuise,"Zendaya, Chanelle Peloso, Spencer Boldman, Emilia McCarthy, Adam DiMarco, William Ainscough, Aleks Paunovic, Lucia Walters",2014,"February 1, 2017",TV-Y,92 min,"Children & Family Movies, Comedies",6.0
5611,Movie,The Sea of Trees,United States,Gus Van Sant,"Matthew McConaughey, Naomi Watts, Ken Watanabe, Katie Aselton, Jordan Gavaris",2015,"November 8, 2018",PG-13,111 min,Dramas,6.0
2780,Movie,"Main, Meri Patni Aur Woh",India,Chandan Arora,"Rajpal Yadav, Rituparna Sengupta, Kay Kay Menon, Varun Bandola, Vinod Nagpal, Naseeruddin Shah",2005,"October 1, 2018",TV-PG,129 min,"Comedies, Dramas, International Movies",6.0
1490,Movie,Andaleeb El Dokki,Egypt,Wael Ehsan,"Mohamed Henedi, Heba Nour, Dawood Hussain, Amr Abdel-Geleel, Mohammed El Sadaany, Mohamed Sherif Hassan",2008,"June 2, 2020",TV-14,106 min,"Comedies, International Movies",6.0
5186,Movie,Scooby-Doo on Zombie Island,United States,"Hiroshi Aoyama, Kazumi Fukushima, Jim Stenstrum","Scott Innes, Billy West, Mary Kay Bergman, Frank Welker, B.J. Ward, Adrienne Barbeau, Tara Strong, Cam Clarke, Mark Hamill",1998,"December 15, 2019",TV-PG,77 min,Children & Family Movies,6.0
1316,Movie,Anelka: Misunderstood,France,Franck Nataf,Nicolas Anelka,2020,"August 5, 2020",TV-14,95 min,"Documentaries, International Movies, Sports Movies",6.0
2614,Movie,Power Paandi,India,Dhanush,"Rajkiran, Dhanush, Prasanna, Chaya Singh, Revathy, Madonna Sebastian, Vidyullekha Raman",2017,"December 1, 2018",TV-MA,124 min,"Dramas, Independent Movies, International Movies",6.0
3888,Movie,Bad Rap,"United States, Canada",Salima Koroma,"Jonathan Park, Awkwafina, David Lee, Richard Lee",2016,"August 21, 2017",TV-MA,83 min,"Documentaries, Music & Musicals",6.0
3514,Movie,True Memoirs of an International Assassin,United States,Jeff Wadlow,"Kevin James, Andy Garcia, Zulay Henao, Maurice Compte, Kelen Coleman, Andrew Howard, Rob Riggle, Leonard Earl Howze, Yul Vazquez, Kim Coates, Daniel Zacapa, Ron Rifkin, Jeff Chase",2016,"November 11, 2016",TV-14,98 min,"Action & Adventure, Comedies",6.0
264,Movie,Wannabe Courageous,,Mahmoud Karim,"Ramez Galal, Jamila Awad, Bayoumi Fouad, Mohamed Abdel-Rahman, Mohammed Tharwat, Maha Abou Ouf, Noor Kadri, Elshahat Mabrouk, Badriyyah Tulbah, Taher Abu Lela, Sara Derzawy",2019,"July 22, 2021",TV-14,90 min,"Comedies, International Movies",6.0
3154,Movie,Barbra: The Music ... The Mem'ries ... The Magic!,United States,"Barbra Streisand, Jim Gable",Barbra Streisand,2017,"November 22, 2017",TV-14,109 min,Music & Musicals,6.0
5624,Movie,The spiral,Poland,Krzysztof Zanussi,"Jan Nowicki, Maja Komorowska, Zofia Kucówna, Aleksander Bardini, Jan Świderski, Seweryna Broniszówna, Piotr Garlicki, Marian Glinka",1978,"October 1, 2019",TV-MA,84 min,"Dramas, Independent Movies, International Movies",6.0
3145,Movie,A StoryBots Christmas,United States,"Evan Spiridellis, Jeff Gill","Edward Asner, Judy Greer, Erin Fitzgerald, Fred Tatasciore, Jeff Gill, Gregg Spiridellis, Evan Spiridellis, Jim Meskimen, Nate Theis",2017,"December 1, 2017",TV-Y,26 min,"Children & Family Movies, Comedies",6.0
2500,Movie,Surga Yang Tak Dirindukan,Indonesia,Kuntz Agus,"Fedi Nuril, Laudya Cynthia Bella, Raline Shah, Sandrinna Michelle, Kemal Pahlevi, Tanta Ginting, Zaskia Adya Mecca, Landung Simatupang, Ray Sitoresmi, Vitta Mariana Barrazza",2015,"January 28, 2019",TV-14,121 min,"Dramas, Faith & Spirituality, International Movies",6.0
2028,Movie,Jinxed,"United States, Canada",Stephen Herek,"Ciara Bravo, Jacob Bertrand, Elena Kampouris, Jack Griffo, Donavon Stinson, Keegan Connor Tracy, Jay Brazeau",2013,"November 2, 2019",TV-Y,69 min,"Children & Family Movies, Comedies",6.0
3496,Movie,#Rucker50,United States,Robert McCullough Jr.,Unknown,2016,"December 1, 2016",TV-PG,56 min,"Documentaries, Sports Movies",6.0
2376,Movie,Nate Bargatze: The Tennessee Kid,United States,Ryan Polito,Nate Bargatze,2019,"March 26, 2019",TV-PG,61 min,Stand-Up Comedy,6.0
3062,Movie,Swearnet Live,Canada,"Mike Smith, John Paul Tremblay, Robb Wells","Mike Smith, John Paul Tremblay, Robb Wells, John Dunsworth, Pat Roach, Leigh MacInnis, Luke Gordon",2014,"March 1, 2018",TV-MA,75 min,"Comedies, International Movies",6.0
2445,Movie,The Breakup Playlist,Philippines,Dan Villegas,"Piolo Pascual, Sarah Geronimo, Rio Locsin, Dennis Padilla, Badjie Mortiz, Teddy Corpuz, Anna Luna, Jett Pangan, Cris Villonco, Maris Racal",2015,"February 27, 2019",TV-MA,118 min,"Dramas, International Movies, Music & Musicals",6.0
554,Movie,The Clovehitch Killer,United States,Duncan Skiles,"Dylan McDermott, Charlie Plummer, Samantha Mathis, Madisen Beaty, Brenna Sherman, Lance Chantiles-Wertz, Emma Jones, Jonathan Riggs",2018,"May 4, 2021",TV-MA,109 min,"Dramas, Independent Movies, Thrillers",6.0
2081,Movie,League of Legends Origins,United States,Leslie Iwerks,Unknown,2019,"October 16, 2019",TV-MA,78 min,Documentaries,6.0
5151,Movie,Safety Not Guaranteed,United States,Colin Trevorrow,"Aubrey Plaza, Mark Duplass, Jake Johnson, Mary Lynn Rajskub, Jeff Garlin, Kristen Bell, Jenica Bergere, Karan Soni",2012,"August 13, 2020",R,86 min,"Comedies, Independent Movies, Romantic Movies",6.0
2374,Movie,Danur: I Can See Ghosts,Indonesia,Awi Suryadi,"Prilly Latuconsina, Sandrinna Michelle, Shareefa Daanish, Indra Brotolaras, Kinaryosih, Inggrid Widjanarko, Asha Kenyeri Bermudez, Wesley Andrew, Kevin Bzezovski Taroreh, Gamaharitz",2017,"March 27, 2019",TV-MA,75 min,"Horror Movies, International Movies",6.0
429,Movie,Bling Empire - The Afterparty,,Unknown,"David Spade, London Hughes, Fortune Feimster",2021,"June 12, 2021",TV-MA,36 min,Movies,6.0
439,Movie,Awake,United States,Mark Raso,"Gina Rodriguez, Ariana Greenblatt, Frances Fisher, Jennifer Jason Leigh, Barry Pepper, Shamier Anderson, Finn Jones, Lucius Hoyos, Gil Bellows",2021,"June 9, 2021",TV-MA,97 min,"Dramas, Thrillers",6.0
1518,Movie,The Lovebirds,United States,Michael Showalter,"Issa Rae, Kumail Nanjiani, Paul Sparks, Anna Camp, Kyle Bornheimer, Nicholas X. Parsons, Andrene Ward-Hammond, Catherine Cohen, Barry Rothbart",2020,"May 22, 2020",R,87 min,"Action & Adventure, Comedies, Romantic Movies",6.0
5295,Movie,Strange but True,Canada,Rowan Athale,"Amy Ryan, Nick Robinson, Margaret Qualley, Greg Kinnear, Blythe Danner, Brian Cox, Connor Jessup",2019,"August 30, 2020",PG-13,96 min,"Dramas, Thrillers",6.0
3099,Movie,Ricardo Quevedo: Hay gente así,Colombia,"Raúl Campos, Jan Suter",Ricardo Quevedo,2018,"January 24, 2018",TV-MA,59 min,Stand-Up Comedy,6.0
1826,Movie,Chronically Metropolitan,United States,Xavier Manrique,"Shiloh Fernandez, Ashley Benson, Josh Peck, Addison Timlin, Chris Noth, Mary-Louise Parker",2016,"February 1, 2020",TV-MA,86 min,"Comedies, Dramas, Independent Movies",6.0
2865,Movie,Chillar Party,India,"Vikas Bahl, Nitesh Tiwari","Irfan Khan, Raju, Sanath Menon, Rohan Grover, Naman Jain, Aarav Khanna, Vishesh Tiwari, Chinmai Chandranshuh, Vedant Desai, Shriya Sharma, Divji Handa",2011,"August 2, 2018",TV-PG,127 min,"Children & Family Movies, Comedies, Dramas",6.0
426,Movie,The Reason I Jump,"United States, United Kingdom",Jerry Rothwell,Unknown,2021,"June 15, 2021",TV-14,82 min,Documentaries,6.0
3498,Movie,Across Grace Alley,United States,Ralph Macchio,"Ben Hyland, Marsha Mason, Karina Smirnoff, Colin Branca, Ralph Macchio, Tricia Paoluccio",2013,"December 1, 2016",TV-PG,24 min,Dramas,6.0
5161,Movie,San Pietro,United States,John Huston,Unknown,1945,"March 31, 2017",TV-14,32 min,"Classic Movies, Documentaries",6.0
3868,Movie,At All Costs,United States,Mike Nicoll,"Parker Jackson Cartwright, Gabe York",2016,"December 14, 2016",TV-MA,81 min,"Documentaries, Sports Movies",6.0
912,Movie,Bridezilla,Indonesia,Andibachtiar Yusuf,"Jessica Mila, Rio Dewanto, Sheila Dara, Rafael Tan, Widyawati, Aimee Saras, Rukman Rosadi, Lucinta Luna",2019,"December 24, 2020",TV-MA,94 min,"Comedies, Dramas, International Movies",6.0
4047,Movie,Cat on a Hot Tin Roof,United States,Richard Brooks,"Elizabeth Taylor, Paul Newman, Burl Ives, Jack Carson, Judith Anderson, Madeleine Sherwood, Larry Gates, Vaughn Taylor",1958,"November 1, 2019",NR,108 min,"Classic Movies, Dramas",6.0
1202,Movie,High & Low The Movie 3 / Final Mission,Japan,"Shigeaki Kubo, Tsuyoshi Nakakuki","Takanori Iwata, Akira, Masataka Kubota, Takahiro, Hiroomi Tosaka, Sho Aoyagi, Reo Sano, Koichi Iwaki, Goro Kishitani, Masahiko Tsugawa, Keiji Kuroki, Yuki Yamada, Kento Hayashi, Naoto, Elly, Mandy Sekiguchi",2017,"September 20, 2020",TV-MA,118 min,"Action & Adventure, International Movies",6.0
